unique_id,azure_product_name1,azure_vcpu,azure_memory_gb,oci_offer_name_tier_1,oci_offer_name_tier_2,oci_offer_name_tier_3,oci_offer_name_tier_4,oci_compute_shape,oci_part_num_compute_shape,oci_part_num_memory,oci_unit_price_ocpu,oci_unit_price_memory,windows_os_y_n,oci_windows_os_prod_name,oci_windows_os_part_#,oci_unit_price_compute_windows_os,baseline_capacity,months,a1_oci_shape_free_tier_compute,a1_oci_shape_free_tier_memory,a1_oci_shape,not_a1_oci_shape_comp,not_a1_oci_shape_mem,oci_part_num_load_balancer,oci_unit_price_load_balancer,oci_part_num_load_bal_bandwidth,oci_unit_price_load_bal_bandwidth,oci_unit_price_cosmo_write,oci_part_num_cosmo_write,oci_unit_price_cosmo_read,oci_part_num_cosmo_read,oci_unit_price_cosmo_storage,oci_part_num_cosmo_read,oci_unit_price_azure_backup,oci_part_num_azure_backup
Windows - EC4as v5,Virtual Machines,4,32,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC8as v5,Virtual Machines,8,64,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC16as v5,Virtual Machines,16,128,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC20as v5,Virtual Machines,20,160,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC32as v5,Virtual Machines,32,192,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC48as v5,Virtual Machines,48,384,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC64as v5,Virtual Machines,64,512,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC96as v5,Virtual Machines,96,672,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - EC96ias v5,Virtual Machines,96,672,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - E80is v4 1,Virtual Machines,80,504,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M64 1,Virtual Machines,64,1000,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M64s,Virtual Machines,64,1024,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M32ms v2,Virtual Machines,32,875,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - M64s v2,Virtual Machines,64,1024,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L8s v2,Virtual Machines,8,64,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L16s v2,Virtual Machines,16,128,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L32s v2,Virtual Machines,32,256,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L48s v2,Virtual Machines,48,384,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L64s v2,Virtual Machines,64,512,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L80s v2,Virtual Machines,80,640,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - L80s v3,Virtual Machines,80,640,Compute,AMD E4 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - E4,Oracle Cloud Infrastructure - Compute - Standard - E4 - Memory,VM.Standard.E4.Flex,B93113,B93114,0.025,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DC1s v2,Virtual Machines,1,4,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DC2s v2,Virtual Machines,2,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DC4s v2,Virtual Machines,4,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DC8 v2,Virtual Machines,8,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FX4mds,Virtual Machines,4,84,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FX12mds,Virtual Machines,12,252,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
FX24mds,Virtual Machines,24,504,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
H8,Virtual Machines,8,56,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
H8m,Virtual Machines,8,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
H16r,Virtual Machines,16,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
H16,Virtual Machines,16,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
H16mr,Virtual Machines,16,224,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
H16m,Virtual Machines,16,224,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DC1s v2,Virtual Machines,1,4,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DC2s v2,Virtual Machines,2,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DC4s v2,Virtual Machines,4,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - DC8 v2,Virtual Machines,8,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - FX4mds,Virtual Machines,4,84,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - FX12mds,Virtual Machines,12,252,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - FX24mds,Virtual Machines,24,504,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - H8,Virtual Machines,8,56,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - H8m,Virtual Machines,8,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - H16r,Virtual Machines,16,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - H16,Virtual Machines,16,112,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - H16mr,Virtual Machines,16,224,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
Windows - H16m,Virtual Machines,16,224,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Optimized - X9,Oracle Cloud Infrastructure - Compute - Optimized - X9 - Memory,VM.Optimized3.Flex,B93311,B93312,0.054,0.0015,1,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D2d v5,Virtual Machines,2,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D4d v5,Virtual Machines,4,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D8d v5,Virtual Machines,8,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D16d v5,Virtual Machines,16,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D32d v5,Virtual Machines,32,128,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D48d v5,Virtual Machines,48,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D64d v5,Virtual Machines,64,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D2ds v5,Virtual Machines,2,8,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D4ds v5,Virtual Machines,4,16,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D8ds v5,Virtual Machines,8,32,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D16ds v5,Virtual Machines,16,64,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D32ds v5,Virtual Machines,32,128,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D48ds v5,Virtual Machines,48,192,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
D64ds v5,Virtual Machines,64,256,Compute,Intel X9-2 Virtual Compute [On-Demand Instances],Oracle Cloud Infrastructure - Compute - Standard - X9,Oracle Cloud Infrastructure - Compute - Standard - X9 - Memory,VM.Standard3.Flex,B94176,B94177,0.04,0.0015,0,Oracle Cloud Infrastructure - Compute - Windows OS,B88318,0.092,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
